Invoice_Date,Invoice_No,Customer_Id,Gender,Age,Shopping_Mall,Category,Quantity,Price,Payment_Method,Sales_Amount
2022-10-03,I200216,C224110,Female,19,Zorlu Center,Cosmetics,5,203.3,Cash,1016.5
2021-10-27,I200220,C126009,Male,60,Kanyon,Clothing,1,300.08,Cash,300.08
2023-01-20,I200221,C139081,Male,54,Mall of Istanbul,Books,2,30.3,Credit Card,60.6
2022-10-08,I200224,C285045,Female,19,Istinye Park,Food & Beverage,2,10.46,Cash,20.92
2021-08-23,I200229,C317783,Male,59,Mall of Istanbul,Souvenir,1,11.73,Credit Card,11.73
2022-03-11,I200231,C333775,Female,65,Zorlu Center,Toys,5,179.2,Cash,896.0
2021-07-13,I200234,C251952,Male,19,Kanyon,Technology,5,5250.0,Cash,26250.0
2021-01-02,I200236,C132985,Female,34,Emaar Square Mall,Toys,5,179.2,Credit Card,896.0
2022-08-31,I200248,C252056,Male,57,Istinye Park,Clothing,2,600.16,Debit Card,1200.32
2021-08-28,I200250,C254097,Female,32,Kanyon,Souvenir,5,58.65,Debit Card,293.25
2022-08-10,I200253,C111935,Female,54,Metrocity,Souvenir,4,46.92,Cash,187.68
2021-11-05,I200254,C160641,Female,34,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
2021-10-29,I200255,C141218,Female,63,Mall of Istanbul,Cosmetics,4,162.64,Credit Card,650.56
2022-09-25,I200262,C284999,Female,45,Kanyon,Shoes,1,600.17,Debit Card,600.17
2022-02-18,I200264,C326934,Male,59,Mall of Istanbul,Shoes,2,1200.34,Credit Card,2400.68
2023-02-05,I200265,C258336,Female,66,Metrocity,Cosmetics,2,81.32,Debit Card,162.64
2023-02-17,I200267,C249550,Female,21,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
2023-01-31,I200268,C402199,Male,41,Forum Istanbul,Shoes,4,2400.68,Credit Card,9602.72
2021-02-04,I200272,C733015,Female,67,Metrocity,Cosmetics,4,162.64,Credit Card,650.56
2021-06-26,I200274,C263406,Female,29,Metrocity,Shoes,3,1800.51,Credit Card,5401.53
2022-08-08,I200283,C151139,Female,68,Zorlu Center,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-12-01,I200288,C160667,Female,53,Emaar Square Mall,Shoes,2,1200.34,Cash,2400.68
2021-04-14,I200289,C117185,Male,49,Istinye Park,Books,5,75.75,Credit Card,378.75
2021-04-30,I200291,C160606,Female,42,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
2022-07-25,I200292,C169373,Female,37,Mall of Istanbul,Clothing,1,300.08,Debit Card,300.08
2021-10-20,I200294,C101541,Male,53,Kanyon,Clothing,5,1500.4,Cash,7502.0
2021-01-17,I200298,C193011,Female,59,Metrocity,Clothing,2,600.16,Credit Card,1200.32
2022-06-20,I200302,C106139,Female,40,Metropol AVM,Cosmetics,1,40.66,Cash,40.66
2021-06-22,I200309,C129739,Female,65,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
2021-01-13,I200311,C845958,Female,57,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
2023-03-03,I200316,C289140,Female,65,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
2022-03-15,I200317,C406390,Male,33,Kanyon,Souvenir,1,11.73,Cash,11.73
2021-12-02,I200323,C159750,Female,36,Metropol AVM,Toys,1,35.84,Cash,35.84
2022-09-26,I200326,C351395,Male,23,Kanyon,Cosmetics,2,81.32,Cash,162.64
2022-09-02,I200329,C474668,Male,44,Metropol AVM,Shoes,4,2400.68,Cash,9602.72
2022-01-03,I200330,C243993,Male,64,Kanyon,Cosmetics,4,162.64,Cash,650.56
2021-10-18,I200332,C220248,Female,62,Kanyon,Cosmetics,1,40.66,Cash,40.66
2022-05-17,I200340,C182143,Female,36,Istinye Park,Souvenir,3,35.19,Credit Card,105.57
2022-06-30,I200347,C293260,Male,63,Istinye Park,Clothing,1,300.08,Credit Card,300.08
2022-04-27,I200348,C117491,Male,34,Emaar Square Mall,Food & Beverage,3,15.69,Cash,47.07
2023-01-06,I200349,C429037,Male,21,Kanyon,Clothing,4,1200.32,Cash,4801.28
2022-02-08,I200351,C163960,Male,43,Metrocity,Clothing,5,1500.4,Debit Card,7502.0
2022-01-30,I200361,C281395,Male,52,Mall of Istanbul,Clothing,5,1500.4,Credit Card,7502.0
2022-02-06,I200364,C278168,Female,62,Mall of Istanbul,Food & Beverage,5,26.15,Debit Card,130.75
2021-12-09,I200367,C174281,Male,33,Istinye Park,Food & Beverage,3,15.69,Credit Card,47.07
2022-08-16,I200374,C321588,Male,42,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
2021-01-01,I200375,C255333,Female,52,Mall of Istanbul,Toys,2,71.68,Cash,143.36
2021-06-20,I200376,C293034,Female,52,Metropol AVM,Souvenir,4,46.92,Cash,187.68
2022-08-07,I200383,C317666,Female,53,Istinye Park,Clothing,5,1500.4,Debit Card,7502.0
2021-08-05,I200385,C280283,Female,55,Cevahir AVM,Souvenir,5,58.65,Credit Card,293.25
2021-09-27,I200389,C272551,Female,40,Metropol AVM,Toys,5,179.2,Cash,896.0
2022-09-21,I200390,C564338,Female,47,Metropol AVM,Toys,1,35.84,Credit Card,35.84
2021-09-14,I200392,C307921,Female,24,Viaport Outlet,Clothing,5,1500.4,Credit Card,7502.0
2021-11-12,I200394,C737007,Female,54,Metrocity,Clothing,4,1200.32,Credit Card,4801.28
2022-01-05,I200397,C138525,Female,44,Mall of Istanbul,Shoes,1,600.17,Cash,600.17
2021-11-25,I200402,C191112,Female,60,Kanyon,Food & Beverage,3,15.69,Cash,47.07
2021-06-25,I200406,C112533,Male,29,Emaar Square Mall,Toys,4,143.36,Credit Card,573.44
2022-01-06,I200408,C210824,Female,30,Cevahir AVM,Souvenir,3,35.19,Debit Card,105.57
2022-02-12,I200409,C283187,Male,35,Metropol AVM,Clothing,1,300.08,Credit Card,300.08
2021-05-04,I200410,C267713,Male,25,Kanyon,Clothing,1,300.08,Credit Card,300.08
2022-05-12,I200413,C908998,Female,52,Forum Istanbul,Food & Beverage,4,20.92,Cash,83.68
2021-05-27,I200425,C306304,Female,33,Kanyon,Cosmetics,5,203.3,Credit Card,1016.5
2021-07-23,I200427,C114575,Female,69,Mall of Istanbul,Cosmetics,4,162.64,Credit Card,650.56
2022-09-26,I200428,C138727,Female,29,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
2022-02-07,I200433,C156465,Male,40,Mall of Istanbul,Clothing,4,1200.32,Cash,4801.28
2022-10-01,I200435,C220042,Female,42,Mall of Istanbul,Food & Beverage,1,5.23,Cash,5.23
2022-02-19,I200437,C369102,Female,22,Kanyon,Shoes,4,2400.68,Cash,9602.72
2022-07-03,I200440,C474102,Male,36,Metropol AVM,Food & Beverage,3,15.69,Credit Card,47.07
2021-10-19,I200441,C113029,Male,46,Metrocity,Clothing,4,1200.32,Debit Card,4801.28
2021-02-13,I200444,C290219,Female,42,Zorlu Center,Books,2,30.3,Cash,60.6
2021-03-16,I200448,C260637,Female,49,Cevahir AVM,Shoes,5,3000.85,Credit Card,15004.25
2021-11-08,I200451,C196812,Female,41,Kanyon,Clothing,5,1500.4,Cash,7502.0
2021-09-29,I200456,C767894,Male,45,Istinye Park,Cosmetics,2,81.32,Cash,162.64
2021-03-02,I200457,C230748,Female,26,Forum Istanbul,Technology,1,1050.0,Cash,1050.0
2021-04-02,I200460,C589524,Female,64,Kanyon,Technology,1,1050.0,Debit Card,1050.0
2021-07-24,I200462,C688793,Male,48,Viaport Outlet,Toys,3,107.52,Cash,322.56
2021-04-23,I200463,C168747,Female,46,Viaport Outlet,Clothing,5,1500.4,Debit Card,7502.0
2022-02-02,I200467,C335111,Female,49,Emaar Square Mall,Cosmetics,1,40.66,Credit Card,40.66
2022-10-18,I200468,C675043,Male,21,Mall of Istanbul,Books,4,60.6,Cash,242.4
2021-10-24,I200469,C216714,Male,56,Zorlu Center,Books,1,15.15,Credit Card,15.15
2022-04-08,I200474,C598974,Male,52,Istinye Park,Cosmetics,2,81.32,Credit Card,162.64
2022-11-15,I200478,C750013,Male,42,Kanyon,Toys,2,71.68,Credit Card,143.36
2021-12-17,I200480,C318583,Male,38,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
2022-03-26,I200481,C218971,Female,26,Zorlu Center,Cosmetics,3,121.98,Cash,365.94
2021-01-11,I200483,C279375,Male,59,Kanyon,Clothing,2,600.16,Credit Card,1200.32
2022-08-26,I200484,C190102,Female,48,Metropol AVM,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-05-22,I200486,C391468,Female,25,Metropol AVM,Clothing,2,600.16,Debit Card,1200.32
2022-01-29,I200488,C326024,Male,49,Metrocity,Books,3,45.45,Cash,136.35000000000002
2022-02-11,I200489,C225721,Male,29,Istinye Park,Food & Beverage,1,5.23,Credit Card,5.23
2021-11-15,I200492,C138011,Male,22,Forum Istanbul,Clothing,5,1500.4,Debit Card,7502.0
2022-10-30,I200496,C250723,Male,38,Forum Istanbul,Food & Beverage,4,20.92,Debit Card,83.68
2021-05-11,I200500,C197026,Female,50,Metrocity,Shoes,4,2400.68,Credit Card,9602.72
2022-10-07,I200502,C219206,Female,45,Mall of Istanbul,Cosmetics,2,81.32,Cash,162.64
2022-04-01,I200505,C271993,Female,57,Istinye Park,Shoes,3,1800.51,Cash,5401.53
2022-12-24,I200506,C154625,Female,56,Mall of Istanbul,Books,1,15.15,Cash,15.15
2022-07-17,I200507,C144711,Male,64,Kanyon,Cosmetics,4,162.64,Cash,650.56
2021-10-04,I200512,C284940,Female,44,Viaport Outlet,Clothing,2,600.16,Cash,1200.32
2021-08-18,I200513,C164881,Female,65,Metrocity,Clothing,5,1500.4,Credit Card,7502.0
2022-11-27,I200515,C153119,Male,32,Metrocity,Food & Beverage,2,10.46,Debit Card,20.92
2022-10-12,I200523,C195105,Female,68,Mall of Istanbul,Cosmetics,5,203.3,Credit Card,1016.5
2021-12-07,I200525,C350953,Male,29,Metrocity,Clothing,1,300.08,Cash,300.08
2022-03-18,I200530,C323138,Male,62,Mall of Istanbul,Clothing,2,600.16,Debit Card,1200.32
2022-10-20,I200532,C304403,Male,52,Metropol AVM,Clothing,5,1500.4,Credit Card,7502.0
2021-06-11,I200539,C177175,Male,24,Metrocity,Books,1,15.15,Cash,15.15
2021-01-06,I200540,C191786,Male,18,Kanyon,Clothing,3,900.24,Cash,2700.7200000000003
2023-02-25,I200554,C823143,Male,34,Viaport Outlet,Toys,2,71.68,Cash,143.36
2022-05-28,I200557,C247349,Male,41,Mall of Istanbul,Food & Beverage,3,15.69,Debit Card,47.07
2022-01-20,I200558,C219393,Male,49,Istinye Park,Technology,5,5250.0,Cash,26250.0
2021-12-29,I200559,C604651,Male,64,Mall of Istanbul,Shoes,4,2400.68,Credit Card,9602.72
2023-01-13,I200560,C435665,Female,56,Mall of Istanbul,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-10-08,I200561,C310559,Female,21,Istinye Park,Cosmetics,5,203.3,Credit Card,1016.5
2022-10-05,I200564,C174597,Male,44,Istinye Park,Clothing,3,900.24,Cash,2700.7200000000003
2021-03-18,I200567,C207718,Female,38,Istinye Park,Clothing,5,1500.4,Cash,7502.0
2022-09-06,I200574,C225869,Female,18,Zorlu Center,Clothing,4,1200.32,Cash,4801.28
2021-01-24,I200576,C187675,Female,53,Forum Istanbul,Clothing,1,300.08,Credit Card,300.08
2022-02-01,I200578,C573540,Female,39,Mall of Istanbul,Food & Beverage,5,26.15,Debit Card,130.75
2021-09-28,I200579,C287876,Female,62,Metrocity,Cosmetics,2,81.32,Credit Card,162.64
2021-07-07,I200581,C809889,Female,20,Mall of Istanbul,Books,4,60.6,Credit Card,242.4
2022-10-19,I200584,C251454,Male,67,Emaar Square Mall,Food & Beverage,1,5.23,Credit Card,5.23
2022-03-06,I200586,C110117,Male,30,Zorlu Center,Toys,3,107.52,Cash,322.56
2021-07-08,I200587,C467481,Male,51,Metropol AVM,Clothing,5,1500.4,Cash,7502.0
2021-09-26,I200593,C482155,Female,18,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
2022-03-20,I200594,C142217,Male,23,Mall of Istanbul,Food & Beverage,4,20.92,Debit Card,83.68
2021-11-14,I200598,C134272,Female,39,Kanyon,Toys,2,71.68,Debit Card,143.36
2023-02-09,I200607,C154256,Male,64,Kanyon,Cosmetics,1,40.66,Cash,40.66
2022-04-30,I200613,C124026,Male,36,Viaport Outlet,Clothing,5,1500.4,Cash,7502.0
2022-05-12,I200614,C109230,Female,63,Cevahir AVM,Shoes,5,3000.85,Cash,15004.25
2022-03-08,I200619,C179362,Male,36,Kanyon,Food & Beverage,4,20.92,Cash,83.68
2021-04-14,I200622,C201345,Female,21,Kanyon,Food & Beverage,2,10.46,Debit Card,20.92
2021-03-22,I200623,C169082,Female,30,Istinye Park,Shoes,4,2400.68,Cash,9602.72
2021-05-28,I200633,C479840,Male,43,Emaar Square Mall,Toys,3,107.52,Debit Card,322.56
2022-10-17,I200637,C225102,Male,47,Kanyon,Toys,5,179.2,Cash,896.0
2021-01-20,I200638,C248602,Female,62,Metrocity,Food & Beverage,4,20.92,Debit Card,83.68
2021-06-03,I200643,C242307,Male,44,Emaar Square Mall,Toys,5,179.2,Debit Card,896.0
2021-03-05,I200646,C155763,Female,49,Kanyon,Food & Beverage,2,10.46,Credit Card,20.92
2022-10-28,I200648,C847542,Female,63,Metropol AVM,Clothing,1,300.08,Cash,300.08
2021-06-12,I200649,C134988,Female,68,Cevahir AVM,Technology,4,4200.0,Credit Card,16800.0
2023-02-08,I200652,C167505,Male,61,Mall of Istanbul,Toys,4,143.36,Cash,573.44
2022-09-02,I200653,C323379,Female,45,Metropol AVM,Clothing,1,300.08,Cash,300.08
2022-09-18,I200654,C306503,Male,54,Metropol AVM,Clothing,4,1200.32,Debit Card,4801.28
2022-07-30,I200661,C114283,Female,30,Metropol AVM,Clothing,4,1200.32,Credit Card,4801.28
2021-04-19,I200667,C853549,Female,56,Zorlu Center,Clothing,3,900.24,Cash,2700.7200000000003
2021-05-28,I200675,C251703,Female,50,Istinye Park,Cosmetics,2,81.32,Credit Card,162.64
2022-12-22,I200677,C718316,Female,58,Metrocity,Shoes,1,600.17,Debit Card,600.17
2021-10-28,I200683,C154080,Female,68,Metrocity,Food & Beverage,2,10.46,Credit Card,20.92
2022-11-11,I200689,C146197,Female,37,Kanyon,Souvenir,4,46.92,Credit Card,187.68
2022-09-28,I200691,C454509,Female,55,Cevahir AVM,Clothing,2,600.16,Cash,1200.32
2021-08-29,I200697,C121596,Female,52,Cevahir AVM,Food & Beverage,5,26.15,Cash,130.75
2021-04-07,I200698,C385967,Female,32,Istinye Park,Toys,3,107.52,Cash,322.56
2021-10-06,I200702,C147420,Female,40,Metrocity,Food & Beverage,4,20.92,Cash,83.68
2023-02-20,I200706,C727952,Male,69,Mall of Istanbul,Cosmetics,1,40.66,Credit Card,40.66
2021-01-22,I200713,C631840,Male,44,Kanyon,Food & Beverage,1,5.23,Cash,5.23
2021-04-29,I200714,C314690,Male,66,Emaar Square Mall,Books,3,45.45,Debit Card,136.35000000000002
2021-01-19,I200717,C212815,Female,19,Forum Istanbul,Clothing,1,300.08,Debit Card,300.08
2021-09-07,I200718,C149576,Male,67,Kanyon,Technology,4,4200.0,Credit Card,16800.0
2022-04-21,I200720,C296534,Female,30,Emaar Square Mall,Food & Beverage,1,5.23,Credit Card,5.23
2021-02-24,I200721,C248802,Female,31,Istinye Park,Food & Beverage,4,20.92,Debit Card,83.68
2021-12-20,I200723,C177383,Male,65,Zorlu Center,Food & Beverage,4,20.92,Debit Card,83.68
2022-10-17,I200728,C222595,Female,22,Kanyon,Clothing,1,300.08,Cash,300.08
2021-01-21,I200732,C152472,Male,24,Metrocity,Toys,2,71.68,Credit Card,143.36
2021-10-02,I200739,C301747,Female,67,Kanyon,Shoes,2,1200.34,Credit Card,2400.68
2021-09-04,I200742,C102468,Female,37,Emaar Square Mall,Clothing,5,1500.4,Cash,7502.0
2023-03-08,I200744,C224026,Female,59,Kanyon,Cosmetics,5,203.3,Credit Card,1016.5
2021-03-29,I200751,C728060,Male,33,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
2022-11-14,I200752,C689271,Male,54,Istinye Park,Toys,4,143.36,Cash,573.44
2022-03-10,I200755,C121031,Male,18,Zorlu Center,Clothing,2,600.16,Cash,1200.32
2022-10-07,I200756,C115050,Female,63,Istinye Park,Cosmetics,3,121.98,Cash,365.94
2021-10-03,I200757,C136044,Male,21,Metropol AVM,Cosmetics,1,40.66,Credit Card,40.66
2023-02-16,I200758,C278788,Male,52,Kanyon,Cosmetics,1,40.66,Credit Card,40.66
2021-08-29,I200760,C885753,Female,21,Kanyon,Books,5,75.75,Cash,378.75
2023-02-02,I200761,C196507,Female,54,Kanyon,Souvenir,1,11.73,Debit Card,11.73
2021-12-23,I200763,C304747,Male,47,Kanyon,Cosmetics,2,81.32,Debit Card,162.64
2021-12-19,I200768,C319206,Female,68,Kanyon,Toys,4,143.36,Credit Card,573.44
2022-07-10,I200769,C603393,Female,26,Metrocity,Shoes,1,600.17,Debit Card,600.17
2021-12-29,I200772,C551678,Male,60,Emaar Square Mall,Toys,2,71.68,Debit Card,143.36
2021-02-26,I200774,C190504,Female,37,Kanyon,Clothing,1,300.08,Debit Card,300.08
2022-06-15,I200775,C185789,Male,35,Metropol AVM,Cosmetics,5,203.3,Cash,1016.5
2021-12-25,I200776,C416600,Male,22,Forum Istanbul,Cosmetics,4,162.64,Cash,650.56
2021-05-10,I200780,C238749,Female,44,Kanyon,Clothing,2,600.16,Cash,1200.32
2022-03-30,I200783,C191998,Female,33,Mall of Istanbul,Shoes,4,2400.68,Cash,9602.72
2023-03-03,I200784,C291056,Female,22,Metropol AVM,Shoes,3,1800.51,Credit Card,5401.53
2021-04-03,I200787,C461113,Female,54,Forum Istanbul,Food & Beverage,2,10.46,Debit Card,20.92
2022-02-13,I200789,C723017,Female,32,Metrocity,Cosmetics,5,203.3,Debit Card,1016.5
2023-03-08,I200791,C743303,Female,66,Metrocity,Clothing,1,300.08,Cash,300.08
2022-06-16,I200794,C422326,Female,62,Mall of Istanbul,Toys,5,179.2,Debit Card,896.0
2022-09-18,I200796,C256883,Female,65,Metrocity,Food & Beverage,2,10.46,Debit Card,20.92
2021-05-06,I200801,C270356,Female,20,Kanyon,Shoes,5,3000.85,Credit Card,15004.25
2021-11-24,I200802,C328848,Male,53,Zorlu Center,Clothing,1,300.08,Credit Card,300.08
2021-07-30,I200805,C999995,Female,57,Kanyon,Clothing,2,600.16,Cash,1200.32
2021-10-27,I200810,C995906,Female,38,Forum Istanbul,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-06-18,I200824,C129083,Male,56,Zorlu Center,Cosmetics,4,162.64,Cash,650.56
2023-01-23,I200830,C890519,Female,34,Mall of Istanbul,Shoes,4,2400.68,Credit Card,9602.72
2022-08-24,I200833,C779569,Female,35,Metrocity,Clothing,3,900.24,Debit Card,2700.7200000000003
2021-06-14,I200837,C265464,Female,53,Cevahir AVM,Cosmetics,3,121.98,Cash,365.94
2021-10-06,I200838,C951107,Female,22,Viaport Outlet,Clothing,2,600.16,Credit Card,1200.32
2021-08-31,I200841,C233821,Male,31,Mall of Istanbul,Cosmetics,4,162.64,Debit Card,650.56
2021-12-09,I200844,C246421,Female,28,Metrocity,Toys,4,143.36,Cash,573.44
2021-07-06,I200847,C122111,Female,30,Forum Istanbul,Technology,4,4200.0,Cash,16800.0
2021-09-05,I200848,C322720,Female,49,Cevahir AVM,Clothing,5,1500.4,Cash,7502.0
2021-05-18,I200851,C185056,Male,44,Mall of Istanbul,Toys,2,71.68,Cash,143.36
2021-09-29,I200856,C281931,Male,49,Mall of Istanbul,Food & Beverage,5,26.15,Cash,130.75
2021-05-22,I200857,C339285,Female,60,Istinye Park,Food & Beverage,2,10.46,Credit Card,20.92
2023-02-26,I200863,C325049,Female,22,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
2021-01-02,I200864,C240056,Female,19,Forum Istanbul,Books,1,15.15,Cash,15.15
2023-02-19,I200865,C109079,Female,45,Kanyon,Shoes,1,600.17,Credit Card,600.17
2022-07-25,I200870,C225774,Male,67,Metropol AVM,Clothing,3,900.24,Cash,2700.7200000000003
2021-10-13,I200880,C119642,Female,27,Metrocity,Clothing,4,1200.32,Debit Card,4801.28
2021-10-15,I200887,C330714,Male,45,Kanyon,Food & Beverage,3,15.69,Cash,47.07
2021-12-28,I200889,C669846,Female,64,Kanyon,Shoes,5,3000.85,Credit Card,15004.25
2023-01-29,I200890,C100703,Male,47,Kanyon,Cosmetics,5,203.3,Credit Card,1016.5
2022-11-21,I200893,C177509,Female,61,Mall of Istanbul,Food & Beverage,4,20.92,Cash,83.68
2021-12-28,I200897,C397694,Female,46,Emaar Square Mall,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-10-13,I200898,C489092,Female,21,Kanyon,Cosmetics,3,121.98,Credit Card,365.94
2022-12-08,I200899,C335625,Male,39,Kanyon,Clothing,2,600.16,Cash,1200.32
2022-10-17,I200900,C887477,Female,23,Mall of Istanbul,Clothing,1,300.08,Cash,300.08
2021-08-09,I200905,C306451,Female,32,Istinye Park,Toys,1,35.84,Cash,35.84
2021-02-26,I200909,C164304,Male,52,Metropol AVM,Shoes,1,600.17,Cash,600.17
2021-06-14,I200912,C225074,Male,54,Zorlu Center,Clothing,3,900.24,Cash,2700.7200000000003
2022-12-06,I200915,C297937,Male,25,Mall of Istanbul,Clothing,1,300.08,Credit Card,300.08
2023-02-13,I200916,C295919,Male,19,Emaar Square Mall,Toys,1,35.84,Credit Card,35.84
2021-10-24,I200920,C326606,Male,45,Zorlu Center,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-04-10,I200921,C288319,Male,26,Kanyon,Food & Beverage,2,10.46,Cash,20.92
2021-12-28,I200923,C179134,Female,27,Kanyon,Clothing,5,1500.4,Cash,7502.0
2021-12-04,I200925,C439278,Female,24,Viaport Outlet,Clothing,3,900.24,Cash,2700.7200000000003
2021-01-05,I200926,C188625,Male,58,Metropol AVM,Food & Beverage,3,15.69,Cash,47.07
2021-07-22,I200928,C809831,Male,59,Metropol AVM,Toys,1,35.84,Debit Card,35.84
2021-07-31,I200931,C250545,Male,53,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
2021-03-11,I200933,C198158,Female,65,Viaport Outlet,Shoes,3,1800.51,Cash,5401.53
2021-06-06,I200936,C820064,Female,23,Metropol AVM,Clothing,4,1200.32,Debit Card,4801.28
2021-12-29,I200944,C275997,Female,63,Kanyon,Clothing,4,1200.32,Debit Card,4801.28
2022-06-08,I200946,C263467,Male,23,Cevahir AVM,Technology,2,2100.0,Cash,4200.0
2022-07-27,I200949,C327102,Female,34,Metrocity,Clothing,2,600.16,Credit Card,1200.32
2022-08-16,I200951,C724257,Female,69,Mall of Istanbul,Cosmetics,3,121.98,Credit Card,365.94
2023-01-19,I200952,C823968,Male,36,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2021-03-28,I200955,C704201,Female,28,Mall of Istanbul,Clothing,4,1200.32,Credit Card,4801.28
2022-11-27,I200960,C309210,Female,36,Zorlu Center,Food & Beverage,4,20.92,Cash,83.68
2022-01-13,I200961,C109918,Female,25,Istinye Park,Food & Beverage,4,20.92,Credit Card,83.68
2021-02-22,I200965,C247452,Female,49,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
2022-11-02,I200969,C278749,Male,47,Forum Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2022-10-17,I200977,C160560,Female,35,Mall of Istanbul,Clothing,2,600.16,Cash,1200.32
2023-02-13,I200982,C157863,Male,52,Mall of Istanbul,Toys,4,143.36,Cash,573.44
2022-02-03,I200987,C141424,Male,23,Metropol AVM,Clothing,5,1500.4,Debit Card,7502.0
2021-03-16,I200988,C264575,Female,55,Cevahir AVM,Souvenir,5,58.65,Cash,293.25
2021-04-08,I200990,C122017,Female,63,Metrocity,Clothing,5,1500.4,Cash,7502.0
2021-10-31,I200996,C276981,Male,62,Kanyon,Technology,5,5250.0,Debit Card,26250.0
2022-02-21,I200998,C260308,Female,31,Emaar Square Mall,Food & Beverage,1,5.23,Credit Card,5.23
2022-07-31,I201000,C306370,Female,41,Istinye Park,Clothing,3,900.24,Credit Card,2700.7200000000003
2022-07-08,I201003,C181008,Male,29,Emaar Square Mall,Cosmetics,4,162.64,Credit Card,650.56
2021-03-20,I201005,C271722,Male,28,Kanyon,Shoes,3,1800.51,Credit Card,5401.53
2022-03-31,I201007,C151004,Male,48,Metropol AVM,Food & Beverage,2,10.46,Cash,20.92
2021-11-15,I201010,C901352,Female,44,Istinye Park,Food & Beverage,5,26.15,Cash,130.75
2022-05-03,I201011,C705346,Female,21,Kanyon,Clothing,2,600.16,Cash,1200.32
2022-11-10,I201013,C177504,Female,69,Istinye Park,Cosmetics,3,121.98,Credit Card,365.94
2023-01-19,I201015,C268937,Male,64,Kanyon,Cosmetics,5,203.3,Cash,1016.5
2021-03-17,I201020,C270077,Female,53,Kanyon,Books,5,75.75,Cash,378.75
2022-04-28,I201021,C151560,Female,44,Kanyon,Food & Beverage,1,5.23,Credit Card,5.23
2021-09-10,I201023,C225089,Male,49,Zorlu Center,Cosmetics,2,81.32,Debit Card,162.64
2022-04-01,I201026,C121006,Female,28,Mall of Istanbul,Toys,2,71.68,Cash,143.36
2021-04-07,I201030,C290659,Female,23,Istinye Park,Food & Beverage,3,15.69,Cash,47.07
2022-04-10,I201036,C574895,Female,40,Emaar Square Mall,Clothing,5,1500.4,Cash,7502.0
2022-11-12,I201037,C556749,Male,58,Zorlu Center,Clothing,5,1500.4,Debit Card,7502.0
2022-12-02,I201040,C248287,Female,51,Kanyon,Cosmetics,4,162.64,Cash,650.56
2022-04-03,I201046,C924341,Female,56,Metrocity,Cosmetics,3,121.98,Debit Card,365.94
2022-04-05,I201047,C128595,Male,28,Metrocity,Toys,1,35.84,Credit Card,35.84
2021-08-18,I201048,C304090,Female,45,Kanyon,Clothing,4,1200.32,Credit Card,4801.28
2021-06-21,I201056,C627872,Male,42,Istinye Park,Clothing,5,1500.4,Credit Card,7502.0
2022-10-31,I201060,C110954,Female,49,Cevahir AVM,Shoes,1,600.17,Credit Card,600.17
2021-10-12,I201067,C876858,Male,49,Kanyon,Food & Beverage,2,10.46,Credit Card,20.92
2021-06-16,I201084,C285176,Male,27,Kanyon,Clothing,4,1200.32,Cash,4801.28
2021-04-06,I201088,C333677,Female,26,Istinye Park,Souvenir,5,58.65,Credit Card,293.25
2021-11-14,I201089,C970000,Male,66,Mall of Istanbul,Clothing,3,900.24,Cash,2700.7200000000003
2021-04-04,I201092,C330851,Female,24,Kanyon,Technology,3,3150.0,Debit Card,9450.0
2022-07-11,I201095,C231635,Female,49,Metrocity,Clothing,3,900.24,Credit Card,2700.7200000000003
2021-07-19,I201101,C649613,Male,36,Kanyon,Shoes,1,600.17,Cash,600.17
2021-06-01,I201102,C298181,Male,43,Cevahir AVM,Food & Beverage,1,5.23,Debit Card,5.23
2022-10-22,I201107,C434821,Female,46,Istinye Park,Shoes,5,3000.85,Credit Card,15004.25
2023-01-16,I201111,C562697,Female,37,Metropol AVM,Cosmetics,1,40.66,Debit Card,40.66
2022-02-01,I201116,C331904,Female,48,Zorlu Center,Clothing,2,600.16,Credit Card,1200.32
2021-04-29,I201120,C952691,Female,53,Metrocity,Toys,2,71.68,Cash,143.36
2021-06-01,I201121,C546637,Male,47,Mall of Istanbul,Shoes,2,1200.34,Cash,2400.68
2021-10-25,I201122,C892980,Male,20,Istinye Park,Food & Beverage,1,5.23,Credit Card,5.23
